,upper_left_latitude,upper_left_longitude,upper_right_latitude,upper_right_longitude,lower_left_latitude,lower_left_longitude,lower_right_latitude,lower_right_longitude,projection,Area
1358,59.603098,-95.504637,59.56157,-97.20028100000002,-30.341671,-94.13256999999999,-30.365538,-95.07642099999998,Selenographic,Equatorial
1359,1.140622,-176.340503,1.139762,-175.764462,30.651352,-176.395609,30.650032,-175.676311,Selenographic,Equatorial
1360,43.109618,91.440879,43.108744,92.491371,67.07191,91.577374,67.061627,93.707445,Selenographic,Equatorial
1361,-55.549805,134.554602,-55.563607,136.096407,-81.556581,133.501667,-81.572667,139.136882,Polar,South
1362,62.445256,-165.178745,62.44747,-163.626508,30.250545,-164.862538,30.251681,-163.970835,Selenographic,Equatorial
1363,-16.087684,169.41386,-16.76061,169.362904,-8.165512,-117.68923699999999,-7.55201,-117.771623,Selenographic,Equatorial
1364,62.796291,146.2119,62.771626,144.564446,12.986677,145.461352,12.954202,144.632287,Selenographic,Equatorial
1365,63.210655,-142.904889,63.286535,-145.124034,33.694296,-141.320236,33.742294,-142.569547,Selenographic,Equatorial
1366,61.318453,-171.626237,61.340902,-173.185567,31.369725,-172.91333,31.380103,-173.82409,Selenographic,Equatorial
1367,-55.825966,-173.75736,-55.821309,-172.232004,-85.7916,-178.163975,-85.784561,-167.400613,Polar,South
1368,-30.684831,-126.699929,-30.700202,-127.743528,-60.229139,-126.15060500000001,-60.246752,-127.73474300000001,Selenographic,Equatorial
1369,43.098679,89.268688,43.090254,90.313734,66.927519,89.409615,66.909629,91.518197,Selenographic,Equatorial
1370,46.196071,-120.56133399999999,46.208173,-119.6121,69.978577,-120.550175,69.98584,-118.518967,Selenographic,Equatorial
1371,63.212548,-46.884585000000015,63.200972,-48.87708900000001,26.404716,-47.47848499999998,26.393092,-48.490700000000004,Selenographic,Equatorial
1372,-74.666988,43.430729,-74.649315,46.208495,-59.41845,-136.539257,-59.411612,-137.786254,Selenographic,Equatorial
1373,43.189446,171.665885,43.195124,172.667752,67.178768,170.532145,67.190894,172.534669,Selenographic,Equatorial
1374,61.767752,-79.42091499999998,61.785678,-77.844946,21.824306,-78.24958900000001,21.833624,-77.44903199999999,Selenographic,Equatorial
1375,44.847434,107.641011,44.841181,108.610352,68.863355,107.698361,68.84958,109.719362,Selenographic,Equatorial
1376,-25.010188,-105.137137,-25.025769,-105.92835600000001,-56.854876,-103.84725600000002,-56.878708,-105.103487,Selenographic,Equatorial
1377,-30.740647,143.120669,-30.747795,142.149191,-62.702001,143.696496,-62.711203,141.86995,Selenographic,Equatorial
1378,43.19602,79.541601,43.189009,80.571277,66.993621,79.671662,66.977193,81.765616,Selenographic,Equatorial
1379,43.164819,159.466789,43.17454,160.518377,66.902939,158.205917,66.921067,160.283946,Selenographic,Equatorial
1380,62.902706,-2.6586849999999913,62.894442,-0.8576620000000048,32.966708,-2.622441999999978,32.960625,-1.60784799999999,Selenographic,Equatorial
1381,1.192469,-178.751418,1.178537,-177.929442,-27.836237,-179.031894,-27.844002,-178.105607,Selenographic,Equatorial
1382,-28.782879,-126.779221,-28.788521,-127.69970599999999,-58.605124,-126.322913,-58.612969,-127.681187,Selenographic,Equatorial
1383,-29.239214,173.173525,-29.242325,172.291861,-61.144651,173.578611,-61.14867,172.035956,Selenographic,Equatorial
1384,-59.934685,61.894483,-59.938085,63.195154,-30.092719,63.175661,-30.109377,63.873594,Selenographic,Equatorial
1385,-29.032272,75.623061,-29.014418,74.767363,1.14394,76.160827,1.159522,75.414403,Selenographic,Equatorial
1386,-76.058653,46.834494,-76.031475,50.234582,-58.297402,-133.435616,-58.287549,-134.777528,Selenographic,Equatorial
1387,61.252216,51.446947,61.269707,52.825069,31.121461,52.55121,31.13764,53.388352,Selenographic,Equatorial
1388,-61.65129,-166.756989,-61.64821,-168.062965,-1.632917,-167.6965,-1.625847,-168.237681,Selenographic,Equatorial
1389,-63.013822,-35.540633000000014,-63.01703,-33.67382500000002,-31.740508,-35.20036499999998,-31.744108,-34.251495999999975,Selenographic,Equatorial
1390,1.446613,150.887763,1.459722,151.517748,30.978149,150.783455,30.99454,151.600257,Selenographic,Equatorial
1391,-62.615171,35.978761,-62.625048,37.370112,-17.609049,36.575093,-17.615286,37.189191,Selenographic,Equatorial
1392,61.280455,78.268938,61.276276,76.647803,31.331163,78.233898,31.326331,77.273056,Selenographic,Equatorial
1393,46.528075,146.416108,46.526139,147.573089,70.549731,144.845227,70.557975,147.379994,Selenographic,Equatorial
1394,-58.980903,103.804061,-58.953257,105.456992,-88.934962,132.024689,-88.370964,158.097052,Polar,South
1395,61.167644,8.596753,61.159244,10.10601,32.421294,8.41777,32.417742,9.315021,Selenographic,Equatorial
1396,-30.733804,-2.5726119999999923,-30.718883,-3.5613670000000184,-62.568346,-2.137981000000025,-62.553853,-3.8704309999999964,Selenographic,Equatorial
1397,43.361872,-116.263453,43.358666,-115.36190300000001,67.185271,-116.156386,67.176447,-114.366803,Selenographic,Equatorial
1398,-61.427152,-58.20370300000002,-61.415918,-59.56993899999998,-16.451086,-57.889246000000014,-16.44681,-58.491450999999984,Selenographic,Equatorial
1399,-74.489512,100.8737,-74.45007,103.572946,-59.548367,-81.58986700000003,-59.530364,-82.89378299999998,Selenographic,Equatorial
1400,63.574644,-178.763008,63.569501,-176.855938,6.801391,-178.826849,6.800102,-177.918931,Selenographic,Equatorial
1401,-0.542109,-71.557052,-0.537279,-70.73039699999998,-60.315251,-71.03558299999997,-60.30169,-69.54935899999998,Selenographic,Equatorial
1402,59.512411,60.313287,59.496948,58.689719,30.660366,60.45675,30.649871,59.420201,Selenographic,Equatorial
1403,-74.482818,124.636935,-74.459911,127.27878,-59.547704,-56.056849,-59.537502,-57.358753999999976,Selenographic,Equatorial
1404,8.464484,-20.345940999999982,8.467024,-19.719614999999976,15.311219,-20.387230999999986,15.313783,-19.74882200000002,Selenographic,Equatorial
1405,59.465202,8.526142,59.455897,10.115466,30.645258,8.370704,30.641547,9.347667,Selenographic,Equatorial
1406,44.723498,156.185765,44.733384,157.165807,68.819342,154.775813,68.838648,156.823082,Selenographic,Equatorial
1407,-72.591691,44.467308,-72.572153,47.201599,-61.207064,-135.472737,-61.198494,-136.936659,Selenographic,Equatorial
1408,-59.991473,59.50063,-60.01398,60.792256,-15.069718,60.672188,-15.084149,61.28578,Selenographic,Equatorial
1409,-61.642934,-100.23819099999997,-61.621991,-101.56376399999999,-1.629363,-99.11532299999999,-1.621496,-99.63162,Selenographic,Equatorial
1410,46.422768,117.141496,46.419172,118.241009,70.39499,116.88471,70.385394,119.274875,Selenographic,Equatorial
1411,49.707932,153.565272,49.659894,154.785918,-30.238128,150.971141,-30.329824,152.002559,Selenographic,Equatorial
1412,33.915736,-112.36598799999999,34.049133,-111.27948,-27.025077,-109.85351299999999,-26.846594,-108.88332700000001,Selenographic,Equatorial
1413,-46.476319,99.207781,-46.490825,100.216845,-13.147117,99.964479,-13.157234,100.678386,Selenographic,Equatorial
1414,-59.146265,51.946018,-59.111777,53.57921,-87.714445,57.614714,-87.511253,75.170535,Polar,South
1415,-63.090407,-165.472568,-63.101636,-166.990933,-2.931618,-166.621369,-2.935828,-167.219546,Selenographic,Equatorial
1416,-33.963986,-123.19418099999999,-33.952062,-124.064494,-3.743225,-122.86253500000001,-3.734281,-123.52599000000001,Selenographic,Equatorial
1417,61.209044,141.597333,61.198351,140.132228,31.245081,141.499629,31.241017,140.637271,Selenographic,Equatorial
1418,46.622817,145.361217,46.63337,146.514636,70.178962,143.865752,70.19977,146.340959,Selenographic,Equatorial
1419,-88.61075,-49.32868300000001,-89.182121,-76.96021100000002,-58.708721,68.30953,-58.728083,69.744239,Polar,South
1420,-27.010211,157.167146,-27.007592,156.212508,-58.995535,157.466819,-58.993111,155.814441,Selenographic,Equatorial
1421,-55.889627,-174.707421,-55.885589,-173.225259,-85.904348,-178.111565,-85.883562,-167.435759,Polar,South
1422,0.36982,143.387653,0.367155,144.013574,30.033978,143.392859,30.030608,144.163256,Selenographic,Equatorial
1423,43.332488,-133.526332,43.331297,-132.616408,66.948076,-133.791103,66.944107,-131.994872,Selenographic,Equatorial
1424,44.687694,92.574639,44.679349,93.550702,68.508138,92.78347,68.490343,94.82748,Selenographic,Equatorial
1425,41.437259,-60.629564000000016,41.427131,-61.819703000000004,38.062652,-60.62543499999998,38.052885,-61.76092999999997,Selenographic,Equatorial
1426,44.84886,103.331954,44.842749,104.313391,68.720581,103.409507,68.706554,105.44973,Selenographic,Equatorial
1427,46.235912,-77.285819,46.2274,-76.210801,70.324536,-77.079025,70.305494,-74.806397,Selenographic,Equatorial
1428,-17.144073,-49.61000999999999,-17.163758,-48.82137599999999,-36.723658,-49.564160000000015,-36.743765,-48.61976900000002,Selenographic,Equatorial
1429,-28.963037,146.29387,-28.963988,145.428356,-60.851456,146.694798,-60.852182,145.130366,Selenographic,Equatorial
1430,-29.123567,169.991541,-29.142964,169.100258,-61.058938,170.429062,-61.079851,168.864486,Selenographic,Equatorial
1431,-89.595313,83.101392,-89.01821,123.761239,-59.702791,-125.21713500000001,-59.691166,-126.501022,Polar,South
1432,-72.971986,110.183019,-72.93524,112.850349,-60.928637,-71.73197900000002,-60.909805,-73.22222499999998,Selenographic,Equatorial
1433,32.067272,163.209825,32.072301,162.132909,-27.938991,162.706238,-27.934648,161.68004,Selenographic,Equatorial
1434,-1.451738,157.380019,-1.446393,157.998475,27.850346,157.271244,27.854525,158.047169,Selenographic,Equatorial
1435,61.173866,74.71578,61.137703,73.089209,31.187774,75.652907,31.169317,74.686186,Selenographic,Equatorial
1436,-30.567486,156.132471,-30.572322,155.144926,-62.549853,156.46682,-62.5549,154.617375,Selenographic,Equatorial
1437,46.420366,76.266498,46.413099,77.351308,70.222762,76.358993,70.204038,78.769445,Selenographic,Equatorial
1438,1.064159,164.964321,1.07459,165.556606,30.620461,164.90609,30.631609,165.662301,Selenographic,Equatorial
1439,-27.587092,19.952167,-27.590015,-6.422699000000023,-48.793562,24.549353,-48.772146,-11.254988000000026,Selenographic,Equatorial
1440,-26.836744,-130.392097,-26.869128,-131.33082,-59.009445,-129.28586,-59.048493,-130.794721,Selenographic,Equatorial
1441,-30.488327,103.382698,-30.514957,102.398872,-62.458906,105.055129,-62.499749,103.267188,Selenographic,Equatorial
1442,-1.361337,155.176553,-1.369552,155.786565,27.925952,155.096455,27.917786,155.864723,Selenographic,Equatorial
1443,-30.920161,141.109935,-30.910301,140.309115,-0.720479,141.174319,-0.711013,140.47477,Selenographic,Equatorial
1444,63.215218,-155.38089,63.278328,-157.487041,33.370361,-155.735566,33.446021,-156.91962,Selenographic,Equatorial
1445,63.371456,-15.990856000000008,63.380867,-14.183665000000019,31.174564,-15.40104500000001,31.181196,-14.441382999999973,Selenographic,Equatorial
1446,59.690732,-91.88961799999998,59.686673,-93.57174700000002,19.749271,-91.48368099999999,19.755196,-92.39138400000002,Selenographic,Equatorial
1447,59.242568,-148.171421,59.247351,-149.897691,-20.588502,-149.262899,-20.586876,-150.16232,Selenographic,Equatorial
1448,-27.699453,21.662815,-27.699678,20.862528,2.509972,21.586406,2.509442,20.881502,Selenographic,Equatorial
1449,-6.435338,124.75875,-6.435904,125.661337,-56.339688,124.664827,-56.335248,126.264385,Selenographic,Equatorial
1450,10.4144,-42.03598599999998,10.41142,-41.370439999999974,20.062584,-42.017945999999995,20.058677,-41.33100200000001,Selenographic,Equatorial
1451,-84.887769,99.125811,-84.984805,106.367212,-51.393179,109.883741,-51.40553,110.911825,Selenographic,Equatorial
1452,-0.374369,-150.371851,-0.375867,-149.886679,29.105169,-150.364323,29.103327,-149.790978,Selenographic,Equatorial
1453,59.512372,-86.90747299999998,59.495647,-88.72177399999998,30.682974,-86.64104200000003,30.672099,-87.74053199999997,Selenographic,Equatorial
1454,-0.502587,-166.553117,-0.507059,-166.039458,28.954987,-166.652382,28.950509,-166.026157,Selenographic,Equatorial
1455,1.467667,156.779989,1.46601,156.01865,-28.56237,156.650883,-28.570638,155.770802,Selenographic,Equatorial
1456,43.287616,64.110949,43.279747,65.117448,67.012111,63.921493,66.99671,66.015856,Selenographic,Equatorial
1457,63.606233,-127.764915,63.645967,-125.79627500000001,31.517016,-126.18232699999999,31.543127,-125.101358,Selenographic,Equatorial
1458,43.232428,131.812582,43.234399,132.864694,66.864298,131.016259,66.868846,133.078387,Selenographic,Equatorial
1459,-55.759081,129.616685,-55.740415,131.048512,-84.014087,130.920886,-83.964422,138.137773,Polar,South
1460,-30.428318,115.247527,-30.44551,114.281761,-62.325503,116.733357,-62.35394,114.99054,Selenographic,Equatorial
1461,-30.41061,-43.548224000000005,-30.40855,-44.34637700000002,-24.777633,-43.54512799999998,-24.77563,-44.29079899999999,Selenographic,Equatorial
1462,60.138266,-31.018226000000027,60.153407,-29.363944000000004,27.962441,-30.51137799999998,27.975393,-29.590396,Selenographic,Equatorial
1463,1.212826,-71.58970099999999,1.221224,-70.84523100000001,-58.757729,-71.00635999999997,-58.743491,-69.72758499999998,Selenographic,Equatorial
1464,-0.65874,-161.442174,-0.634816,-162.333692,-30.480686,-161.627528,-30.461092,-162.619942,Selenographic,Equatorial
1465,-24.467897,-50.54773399999999,-24.461438,-51.31803500000001,-0.397988,-50.41558500000002,-0.392373,-51.094322999999974,Selenographic,Equatorial
1466,-40.77401,81.390437,-40.797713,82.392949,43.232554,83.443606,43.211017,84.481551,Selenographic,Equatorial
1467,-76.614741,-110.01450299999999,-76.574506,-106.874642,-57.571218,67.853818,-57.555998,66.605732,Polar,South
1468,42.942561,-64.38880499999999,42.937704,-63.34786600000001,67.051674,-64.42559899999998,67.040969,-62.415039999999976,Selenographic,Equatorial
1469,-0.433069,171.811205,-0.362965,170.936752,-30.24748,171.734441,-30.182455,170.734856,Selenographic,Equatorial
1470,44.842546,66.363185,44.838244,67.298794,68.723162,66.25317,68.712697,68.2829,Selenographic,Equatorial
1471,-31.137787,115.669328,-31.145544,116.412837,58.819522,116.663226,58.805469,117.92183,Selenographic,Equatorial
1472,-28.704171,103.276806,-28.726832,102.409194,-60.721165,104.774438,-60.755074,103.256848,Selenographic,Equatorial
1473,-74.654126,13.464705,-74.664392,16.09315,-59.338501,-163.481947,-59.344473,-164.686582,Selenographic,Equatorial
1474,3.174844,-54.41671600000001,3.173503,-53.637156000000004,-36.77492,-54.42280199999999,-36.775569,-53.492624999999975,Selenographic,Equatorial
1475,11.66538,41.790359,11.66943,42.539951,-33.353176,41.753592,-33.348725,42.64416,Selenographic,Equatorial
1476,-1.481999,168.258401,-1.478014,168.853131,27.795834,168.220508,27.799594,168.953752,Selenographic,Equatorial
1477,10.930479,70.23388,10.91958,69.311137,4.708254,70.27193,4.696005,69.362126,Selenographic,Equatorial
1478,-76.010811,-24.518725000000018,-76.017114,-21.623242000000005,-60.824868,158.281892,-60.829447,156.968961,Selenographic,Equatorial
1479,-1.763723,-167.663078,-1.757165,-167.080699,27.607369,-167.759292,27.61423,-167.058389,Selenographic,Equatorial
1480,-87.916041,84.311062,-87.640938,103.116774,-61.224304,-107.46466899999999,-61.205418,-108.93508299999999,Polar,South
1481,32.357946,138.017843,32.336138,136.966036,-27.664194,137.782963,-27.686449,136.773765,Selenographic,Equatorial
1482,3.303922,-76.77025200000003,3.296265,-77.65858700000001,-26.74101,-76.51035000000002,-26.74897,-77.45150899999999,Selenographic,Equatorial
1483,-1.779153,-153.578088,-1.776008,-153.033736,27.631457,-153.610447,27.632529,-152.973868,Selenographic,Equatorial
1484,-74.556119,83.784456,-74.513629,86.507913,-59.637684,-99.00730099999998,-59.618719,-100.28617400000002,Selenographic,Equatorial
1485,23.534068,17.525873,23.530356,-4.000798999999972,2.049293,16.537665,2.05871,-3.1684940000000097,Selenographic,Equatorial
1486,44.845284,146.526546,44.854227,147.535837,68.775266,145.185011,68.792893,147.279996,Selenographic,Equatorial
1487,63.554838,-103.280892,63.531585,-105.326434,-26.438884,-102.48758199999997,-26.450054,-103.47333900000001,Selenographic,Equatorial
1488,30.368921,97.275818,30.35448,96.277239,-0.090517,97.523842,-0.103599,96.645471,Selenographic,Equatorial
1489,59.894224,-5.9398049999999785,59.895261,-4.364083999999991,27.670799,-5.438442000000009,27.669194,-4.5212399999999775,Selenographic,Equatorial
1490,59.376422,-92.820853,59.438318,-94.52283899999998,29.509265,-92.958733,29.570317,-93.966676,Selenographic,Equatorial
1491,58.524579,94.534709,58.192529,93.00656,29.205939,99.888887,29.234026,98.857406,Selenographic,Equatorial
1492,46.355487,91.447785,46.345798,92.561085,70.510003,91.605479,70.488329,94.095408,Selenographic,Equatorial
1493,32.441449,110.419926,32.432239,109.289098,3.104383,110.568094,3.097097,109.606895,Selenographic,Equatorial
1494,1.632026,-96.65008499999999,1.638391,-95.85283399999997,-56.988751,-95.90159299999999,-56.972927,-94.517176,Selenographic,Equatorial
1495,-74.210246,151.70506,-74.21645,154.426661,-59.827975,-25.596195000000023,-59.832392,-26.98509100000001,Selenographic,Equatorial
1496,23.339125,-72.540953,23.330587,-73.52722699999998,-35.521168,-72.05937,-35.529959,-73.08702799999998,Selenographic,Equatorial
1497,61.329581,-121.79047700000001,61.316956,-123.42698100000001,-28.612697,-121.61926500000001,-28.619928,-122.44160299999999,Selenographic,Equatorial
1498,-57.66193,-161.786784,-57.661083,-160.417003,-85.330919,-165.182988,-85.328466,-156.938124,Polar,South
1499,19.31397,-13.443998000000022,19.310411,-12.596797999999978,14.844182,-13.468114000000014,14.840711,-12.644048999999995,Selenographic,Equatorial
1500,-61.137926,20.469945,-61.133435,21.721748,-16.239119,20.424013,-16.236691,20.99227,Selenographic,Equatorial
1501,59.398893,47.813528,59.387425,46.148691,33.73828,47.782893,33.730147,46.700489,Selenographic,Equatorial
